,screen_name,created_at,full_text
483,poptalirab,2019-05-25 20:33:45,RT @JCardezy: Don t forget to cancel your Crave free trial people! #GOTFinale #gameofthrones  #hbo #hbocanada
484,maatphlox,2019-05-25 20:31:30,RT @feminismologico: No es por d rmelas de Nostradamus pero esto lo colgu  el 12 de febrero de este a o y el  ltimo ht es un tanto inquieta 
485,mathildelove099,2019-05-25 20:28:28,"I'm so gratefull for the show,thankyou Game of Thrones it was a good ending.Thankyou for those emotion you bring me during those 8 seasons,I will never forget it.#GamesOfThrones  #GOTFinale 
#Cersei #JonSnow #SansaStark #Daenerys #JaimeLannister #Arya #Tyrion  #Theon #Varys"
486,AuthorJulie,2019-05-25 20:26:58,"RT @AuthorJulie: I knew this felt familiar  

#got #gameofthrones #gotfinale #buffydiditbetter #btvs #buffy https://t.co/Nx7SEE5Jpl"
487,OFuturequeen,2019-05-25 20:26:51,"#DWOM Dragons Without Mothers.  If you think a Targaryen alone in the world is a terrible thing, wait until you meet a dragon! 

#TeamDaenerys #DaenerysTargaryen  #Daenerys #Drogon #GoT #GameOfThrones  #GOTFinale https://t.co/X0gVnnU9mN"
488,vaaiinessaa,2019-05-25 20:22:36,"RT @otaviouga: Ainda sobre #GOTFinale, acredito que boa parte da frustra  o   porque a galera depositou muita expectativa, desejos e premon "
489,Capvitor1,2019-05-25 20:22:09,"Ele   um g nio 
#GamefThrones #GOTFinale #GameOfThonesFinale https://t.co/LMb7Fd8AOx"
490,vaaiinessaa,2019-05-25 20:21:46,s  sei que estou  rf  da s rie q eu gosto :/ #GOTFinale
491,msalimovv7,2019-05-25 20:20:45,#GOTFinale https://t.co/x1aUladGXR
492,realslimyeezus,2019-05-25 20:20:21,"MILD SPOILER/QUESTION FOR GAME OF THRONES.

Alright I was expecting Snow to stab Dany, just not in the way, if you catch my meaning.

Do you think it's maybe because he got nervous and put it in wrong?

#GameOfThronesFinale #GameOfThrones #GOTFinale 
@Kit_Haringtcn @GameOfThrones https://t.co/SY2FeZatkR"
493,Lisikc,2019-05-25 20:14:56,"RT @CLBraavos: En la secci n del #EscribaLeal, el leal @FernanMorales99 analiza el episodio de #JuegoDeTronos8x06, El Trono de Hierro.  Qu  "
494,KasimirUrbanski,2019-05-25 20:12:59,"RT @KasimirUrbanski: @matthewmercer How to make your #dnd game more like Early #GameofThrones
&amp; less like Late #GoT
#osr #ttrpg #GOTFinale "
495,eterravanmap,2019-05-25 20:12:01,RT @MAJID_AWAN2039: One second from every #episode of the #GameOfThornes  #GamesOfThronesFinale #GOTFinale #GOTSeasonFinale  https://t.co/t 
496,Gum_naaam,2019-05-25 20:06:54,"@LostMischievous This is Tryion Lannister of Pakistan...
#GOTFinale"
497,NancydeMontcla1,2019-05-25 20:05:17,"""O amor   a morte do dever"". Jon Snow.

hahhahaah  nica coisa  til que ele j  disse!

A  vem o Tyrion com: "" s vezes, o dever   a morte do amor"".

Ahhhhhhhhhhhhhh, genteee!!

#GOTFinale"
498,simedonceu,2019-05-25 20:03:29,"RT @cikolata: Game Of Thrones Episode 6 S08 1080p mp4  

NOW Finale

LINK HD   https://t.co/QQ3XK4Diu4

LINK MOB   https://t.co/dJXW6zJYm1 "
499,jp_lavery,2019-05-25 20:02:21,Game of Thrones final series rewritten - here is the new ending #exclusive #GOTFinale https://t.co/hjJ6yAWEux
500,xgeeks,2019-05-25 20:00:36,"""I would happily watch a spin off show featuring all of these characters!  Tales from the Six Kingdoms: The Small Council    I d watch that!"" - Ben

  https://t.co/VmJrtQgegJ

#GameOfThrones #ForTheThrone #GOT #GoTS8 #GOT8 #GameofThronesSeason8 #GOTFinale #GameOfThronesFinale https://t.co/VljMxaYCCL"
501,mmelgarcalin,2019-05-25 19:59:10,"RT @SalaymehYahia: Leaking  Game Of Thrones Episode 6 S08

 #The FinalEp isode #GO TFin ale

 

LIVE STREAM   

  Mobile   https://t.co/YoW "
502,Michelle71x,2019-05-25 19:54:04,#GOTFinale #disappointed
503,RobinHo06017636,2019-05-25 19:45:56,"RT @SolarBear76: One of the best ones..
#GOTFinale https://t.co/nIasbHIgAt"
504,RobinHo06017636,2019-05-25 19:45:20,"RT @scicasm: Probably, this would have been a better ending  
#GameOfThronesFinale #GOTFinale https://t.co/xJ6cHiKeMs"
505,NancydeMontcla1,2019-05-25 19:43:41,"Como a busca pelo poder   complicada. Voc  pode se transformar naquilo que vc tenta destruir.

#GOTFinale"
506,panchatsingh,2019-05-25 19:41:49,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
507,RickiRed1,2019-05-25 19:41:36,"Show urself love to receive maybe?
What do u guys think
#GOTFinale #love #LoveIsland"
508,Real_Puhmaus,2019-05-25 19:36:57,@DrWorsTen Danke f r's spoilern! #GOTFinale
509,VickyProkofieva,2019-05-25 19:34:13,I ve finally finished watching #GOTFinale... what can I say? I don t really get why everyone is mad...Daenerys killed lots of ppl and was killed after it. Revenge! Suck it! I m all for Sansa!       #winterfell #TeamSansa
510,PopCorn_Lord,2019-05-25 19:33:18,"RT @NorbertElekes: Final episode viewership

Breaking Bad:        10.3 million viewers
The Sopranos:       11.9 million
Big Bang Theory:  1 "
511,MasonSenior1,2019-05-25 19:32:23,RT @CryptoChii: #GOTFinale sucks. $BCNX @bcnex_net saves my day. At least it will make me rich af.
512,TheTrueGeen,2019-05-25 19:28:57,So that's the new ruler of the #SevenKingdoms #GOT #GameOfThrones #TheIronThrone #TheLastOne #NoMoreAfterThisOne #TheNightWatch #GOTFinale https://t.co/j0MVfiOu3p
513,Cade_Huninghake,2019-05-25 19:28:32,"Let's not forget, these two are the only two to blame for those who didn't like the way @GameOfThrones ended. They were offered more seasons but said no they will wrap it up with this one. All the hate should be geared toward them. #GOTFinale @HBO #GameOfThrones https://t.co/w7NdFDNDQG"
514,DanyVil28700988,2019-05-25 19:25:10,"RT @4oceanBracelets: ""It's just 1 water bottle,"" said Grand Maester Samwell Tarley
#4ocean #GOTFinale #GameOfThrones https://t.co/a5cVeHcZRM"
515,Fantasy5x51,2019-05-25 19:24:41,"RT @count2classic: Putting together a crew for a #GOTFinale / WoW call tomorrow for the next episode of the show. 

How could those two thi "
516,stunoxdiderw,2019-05-25 19:21:28,RT @parkandgo05: The only saving grace for the #GOTFinale would have been a final shot of #Daenerys opening two blue eyes. #GameOfThrones # 
517,Esmeraldaruiz99,2019-05-25 19:17:04,RT @franco_esca: No molestar #GOTFinale https://t.co/WYvjecdpfI
518,_taegicoffee_,2019-05-25 19:15:26,"RT @MercedesExoL: Bien chido aqu  en la sala con mi santa madre!  viendo #GOTFinale, de #GameOfThrones con palomitas!!  como que no chingao "
519,NadinNadar_,2019-05-25 19:15:17,RT @TheMessenger93: Brienne was really hurt  #GameOfThonesFinale #GOTFinale https://t.co/6zCrx3V9IW
520,neefipiga,2019-05-25 19:14:14,"RT @iamsamelea: Jon Snow haciendose pasar por Daenerys para que nadie se de cuenta de lo que ha hecho.
#GameOfThronesFinale 
#GameOfThornes "
521,geikenniunnan,2019-05-25 19:11:49,RT @MBOrsborn: Bran finna watch the throne #GOTFinale
522,cecsquatsch,2019-05-25 18:59:42,"Nonsensical and Unrealistic Endings by the GOT writers

Trump Edition

- Donald Trump snaps and starts fighting for women's rights, LGBT rights, climate change and immigration reform

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale https://t.co/aXhZtG95oo"
523,filhadehessa,2019-05-25 18:58:58,"RT @GilletteBR: Gillette Mach3, L minas Mais Fortes Que A o Valiriano #GOT #FortheThrone #GOTFinale #L minasDeA oValiriano https://t.co/QSx "
524,cecsquatsch,2019-05-25 18:58:06,"Nonsensical and Unrealistic Endings by the GOT writers

Political Edition

- Elizabeth Warren snaps and funds her entire 2020 campaign with Wall Street money

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale @ewarren https://t.co/6jWVL4O097"
525,cecsquatsch,2019-05-25 18:56:33,"Nonsensical and Unrealistic Endings by the GOT writers

TYT Edition - Part II

- Ana Kasparian snaps and becomes a Fox News host

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale @AnaKasparian @TYTPolitics https://t.co/4xgtM34dRA"
526,verbalstrahl,2019-05-25 18:56:11,"Wenn man morgen Abend viele entt uschte Gesichter sieht, muss es nicht unbedingt am Wahlausgang liegen. Vielleicht haben sie auch nur das #GoTFinale gesehen."
527,cecsquatsch,2019-05-25 18:55:27,"Nonsensical and Unrealistic Endings by the GOT writers

TYT Edition

- Cenk Uygur snaps and starts lobbying for big corporations to keep money in politics

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale @cenkuygur @TYTPolitics https://t.co/7Hhfl55EpK"
528,cecsquatsch,2019-05-25 18:52:49,"Nonsensical and Unrealistic Endings by the GOT writers

Literary Edition

- Atticus Finch snaps and misrepresents Tom Robinson to help Bob Ewell win the trial

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/0yovlN8HZv"
529,adisoman,2019-05-25 18:49:00,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
530,cecsquatsch,2019-05-25 18:48:17,"Nonsensical and Unrealistic Endings by the GOT writers

Fairy Tale Edition

- Little Red Riding Hood snaps and eats the wolf

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/U1KkymlyOT"
531,cecsquatsch,2019-05-25 18:47:22,"Nonsensical and Unrealistic Endings by the GOT writers

Cartoon Edition

- Cheburashka snaps and abandons his friend Gena to go play pranks on people with Shapoklyak

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/2g6XOIeErh"
532,cecsquatsch,2019-05-25 18:46:18,"Nonsensical and Unrealistic Endings by the GOT writers

Literary Edition

- Jane Eyre snaps and kills Mr. Rochester before jumping off the roof with their newborn son

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/uJOo9civVK"
533,cecsquatsch,2019-05-25 18:45:25,"Nonsensical and Unrealistic Endings by the GOT writers

Political Edition

- Sen. Sanders snaps and starts accepting donations from the NRA, the MIC and the Koch Brothers

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale @SenSanders https://t.co/KMCrUGxNH7"
534,NYCBee99,2019-05-25 18:44:24,"EMILIA   BLINK TWICE IF YOU NEED HELP 

emilia_clarke @deanerystarg daenerys_motherofdragons daenehrys 

#gameofthrones #got #hbo #gotfinale
#gameofthronesseriesfinale #gameofthronesmemes #meme #memes #gotmemes  https://t.co/kpsvLV5Pj3"
535,JoseGarciaGC,2019-05-25 18:43:56,"Reacci n de Guadalupe ""La abuela de Dragones"" con el final de #JuegodeTronos.
#GOTfinale #GameofThronesFinale #GameofThrones https://t.co/WKwbGNjc1q"
536,cecsquatsch,2019-05-25 18:43:15,"Nonsensical and Unrealistic Endings by the GOT writers

LGBT Edition

- Ellen DeGeneres snaps and ditches Portia de Rossi to marry a man

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale @TheEllenShow @portiaderossi https://t.co/YfjAcMVHn3"
537,ShannonLeapman6,2019-05-25 18:39:29,RT @cmattu: I did not see that coming... and by THAT I mean any of it #GOTFinale
538,abl_10,2019-05-25 18:38:34,"RT @NorbertElekes: Production cost per episode

Carpool Karaoke:       $2 million
Lost:                            $4 million
Stranger Thin "
539,cecsquatsch,2019-05-25 18:38:20,"Nonsensical and Unrealistic Endings by the GOT writers

Literary Edition

- Heathcliff snaps and turns into a loving, caring and forgiving man

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/5aVtDYhirY"
540,abl_10,2019-05-25 18:38:06,"RT @NorbertElekes: Final episode viewership

Breaking Bad:        10.3 million viewers
The Sopranos:       11.9 million
Big Bang Theory:  1 "
541,cecsquatsch,2019-05-25 18:36:49,"Nonsensical and Unrealistic Endings by the GOT writers

Harry Potter Edition

- Albus Dumbledore snaps and gives all the Horcruxes, including Harry, back to Voldemort

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale @jk_rowling https://t.co/iyL2YrMKOX"
542,NYCBee99,2019-05-25 18:35:12,"Wanderlust           
Inhale Exhale
    
I still need to process #gotfinale
    
#lakeview #lakesideview #hiking #wandern #see #wald #forest #trees #treesofinstagram #b ume #pictureoftheday #pic #wanderlust #nature  https://t.co/EizLzgXkrG"
543,cecsquatsch,2019-05-25 18:34:56,"Nonsensical and Unrealistic Endings by the GOT writers

Disney Edition 

- Belle snaps and marries Gaston. Together, they kill the Beast.

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale @EmmaWatson https://t.co/qsVFc6bF7d"
544,beitinglilab,2019-05-25 18:33:31,"RT @LuvNikita1: Fans: D&amp;D please give us a great final season 

D&amp;D: 

 #GameOfThrones #demthones #GOTFinale #thefinale #GOT https://t.co/R "
545,ryotubanpu,2019-05-25 18:32:50,RT @DevikaO_O: Chhyyaaaaa....Bran the Broken     #GOTFinale #BranTheBroken
546,inarmecon1,2019-05-25 18:32:22,RT @Kevin_Buttkus: I am not emotionally ready for #GamefThrones to be over. Send help. #GOT #WinterIsComing #GOTFinale
547,ramyr3z,2019-05-25 18:26:44,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
548,ShannonLeapman6,2019-05-25 18:19:50,"RT @nedakhan: Smh, such a disappointment #GOTFinale"
549,RachelLongman18,2019-05-25 18:19:39,RT @maKEITHappen907: That was so weak... #GOTFinale did the writers even try
550,aillynnbee,2019-05-25 18:16:38,"RT @murrell_gina: This has got to be the BEST series breakdown of Game of Thrones I have ever seen  
#GameOfThrones #GameOfThronesFinale #G "
551,cecsquatsch,2019-05-25 18:15:33,"Nonsensical and Unrealistic Endings by the GOT writers

Literary Edition

- Elizabeth Bennet snaps and elopes with an officer of the militia ruining her family s good name

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale https://t.co/OLMTsSazfH"
552,thygawd,2019-05-25 18:14:14,"RT @AuthorJulie: I knew this felt familiar  

#got #gameofthrones #gotfinale #buffydiditbetter #btvs #buffy https://t.co/Nx7SEE5Jpl"
553,Gorsha81,2019-05-25 18:11:53,"RT @BBProject1: Game of Thrones - Soundtrack | Ukrainian Cover Version   
https://t.co/18f7q1uO2m
#GameOfThrones #GoTWinterisComingGame #GO "
554,Jvstincrvz,2019-05-25 18:11:09,RT @Jvstincrvz: #Gotfinale #GamesOfThronesFinale https://t.co/34ruaKE4be
555,cecsquatsch,2019-05-25 18:10:06,"Nonsensical and Unrealistic Endings by the GOT writers

Political Edition

- Xi Jinping snaps and quits the CCP in order to fight for labor rights, due process and internet freedom

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale https://t.co/LQ2FmNK1ui"
556,cecsquatsch,2019-05-25 18:08:07,"Nonsensical and Unrealistic Endings by the GOT writers

DC Edition

- Bruce Wayne snaps and joins a gang of criminals who brutally torture and murder the innocent citizens of Gotham city

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale https://t.co/HoCK1Hn6Rq"
557,hugov_madrid,2019-05-25 18:05:11,Follow my #GameofThrones list https://t.co/VLTpxWpmVh   #DaenerysTargaryen   #JonSnow #AryaStark #SansaStark #JuegodeTronos8x06 #TyrionLannister #BranStark #BrienneOfTarth #DavosSeaworth #Greyworm #JorahMormont #VivePoniente #GOT #SamwellTarly #GOTFinale #GameOfThronesFinale RT
558,cecsquatsch,2019-05-25 18:04:47,"Nonsensical and Unrealistic Endings by the GOT writers

Literary Edition

- Dorothy snaps and helps the Wicked Witch of the West kill the Scarecrow, the Tin Woodman and the Cowardly Lion

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale https://t.co/mRcNPjHYL5"
559,cecsquatsch,2019-05-25 18:02:58,"Nonsensical and Unrealistic Endings by the GOT writers

Movie Edition 

- IT snaps and becomes a fun, loving children s party clown 

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/qMIYwhPgkq"
560,cecsquatsch,2019-05-25 18:00:13,"Nonsensical and Unrealistic Endings by the GOT writers

Disney Edition 

- Snow White snaps and poisons the seven dwarfs 

#nonsense #purenonsense #daenerysdeservedbetter #wedeservedbetter #Gameofthrones #GOTfinale #GameOfThronesFinale https://t.co/WuORQnfevO"
561,rsasbodapy,2019-05-25 17:53:55,RT @FineganMatt: It was trash #GOTFinale
562,daibyday,2019-05-25 17:53:21,"recently my TV viewing has been a string of disappointments ... Jane left Michael, the #GoTFinale was the worst, Silky's still on #DragRace https://t.co/xGSTU7e8tr"
563,cleoilustrada,2019-05-25 17:52:07,"GOT Episodio final en videojuego: PARTE 4 y FINAL
   Contiene SPOILER #spoiler    
#thefinalepisode #gotfinale #hbonordic #gameofthronestag #gameofthrones #tonight #madqueen #gotseason8 #juegodetronos #got #gots  https://t.co/4SFgehNFmB"
564,cardcomplingpec,2019-05-25 17:42:24,RT @zanahfrancis93: SER PODRICK  #demthrones #GOTFinale https://t.co/L5Cc8k5qG3
565,facepriyam,2019-05-25 17:41:29,"Is there any chance @ektaravikapoor met @GameOfThrones directors before GOT FINALE  

#GameOfThrones #GameOfThronesFinale #GOTFinale #GOT8x06 #GOT @SophieT @Isaac_H_Wright #Bollywood"
566,Mister_Mag00,2019-05-25 17:39:27,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
