,screen_name,created_at,full_text
924,Relyna04,2019-05-26 11:00:31,RT @SlobbyR: They should have put Slobby on the throne       #GameOfThronesFinale #kingshitonly
925,dizivac,2019-05-26 10:59:30,"#GameOfThrones T m B l mler

  https://t.co/1uji32Omjr

  https://t.co/CcAASAUYAi

#got #GameOfThronesFinale #GOTfinal #GOT7 #GoTS8 #GamefThrones #GOTS8E6 #GOTSeasonFinale link #AryaStark #GoTS8 #GoTWinterisComingGame #GameofThronesSeason #GOT8x06 https://t.co/jb9IXOb5r5"
926,esthernuniez13,2019-05-26 10:57:39,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
927,oodconragy,2019-05-26 10:56:30,"RT @davihulse: Tinha uma maneira bem f cil de unir todas as pontas soltas no #GameOfThronesFinale de ontem. Bastava que o drag o, ou melhor "
928,simolsa,2019-05-26 10:56:01,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
929,norfriesengoere,2019-05-26 10:53:38,"RT @victorredman: Die vielleicht stimmigste #GameofThrones-Theorie, die mir bisher untergekommen ist:

Jon Snow IST der Prinz, der verhei e "
930,noeisdead,2019-05-26 10:50:13,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
931,joosier,2019-05-26 10:49:08,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
932,paivakaren7,2019-05-26 10:47:25,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
933,KayeKaye1104,2019-05-26 10:46:01,"RT @blackforestpk: Jaime Lannister s king slayer level is so high, that he tried to kill the king, 8 seasons ago. 
#GameOfThrones #GameOfTh "
934,_LetiDS_,2019-05-26 10:45:53,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
935,TGxd888,2019-05-26 10:45:26,"Those new flavors are out of the charts !!!
@emiliaclarke can t taste them tho she ain t got no more enemies   
@GameOfThrones for her a new taste coming out soon  BBQ enemies !!
#GameOfThronesFinale #GameOfThrones #layschips #chips #foodporn #MonacoGP #SundayMorning #Amsterdam https://t.co/mnKdCmpouT"
936,kayleebyeee,2019-05-26 10:43:27,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
937,nopholassthe,2019-05-26 10:42:25,RT @AKA_Roe: The Nerd Super Bowl: #GOT #GOTFinale #TheFinalEpisode #GameOfThronesFinale #GOT https://t.co/rDPRTVykBi
938,harneochaiter,2019-05-26 10:37:50,RT @berndpost: My guess for the Iron throne King. Mark my words   #GameOfThronesFinale https://t.co/13FKurtCoA
939,kalinwinos,2019-05-26 10:36:55,RT @Castiradio: Spoilers  without context  8x06 #Got #GameOfThrones #GameOfThronesFinale #JuegodeTronos https://t.co/Ruq5RDMW6b
940,yasminxxsarah,2019-05-26 10:36:36,"I keep making myself more miserable by going through reminiscent GoT tweets. Dany and Jon got done so fcking dirty by D&amp;D.
#GameOfThronesFinale https://t.co/NX9brHTuTi"
941,ualbulgutfni,2019-05-26 10:35:33,RT @cavarag: Hoy el  ltimo #DominGOT #TheFinalEpisode #GAMEOFTHRONES #GameOfThronesFinale #GOTFinale #juegodetronos #tormundgiantsbane http 
942,miriamvegasan,2019-05-26 10:34:39,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
943,Marien_Bad,2019-05-26 10:34:02,"APPROFONDIMENTO: Game of Thrones   finito, andate in pace. https://t.co/OrECLZJoCJ #GoT #GoTFinale #GameOfThrones #GameOfThronesFinale #GoTS8 #TronoDiSpade"
944,nmatthinktemi,2019-05-26 10:33:10,RT @MssBungle: Me siento vac a... #GameOfThronesFinale
945,ItCouldveBeenW1,2019-05-26 10:33:10,#GameOfThronesFinale https://t.co/DFkIf8JXba
946,g_sirwin,2019-05-26 10:31:02,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
947,Carlos_Prietog,2019-05-26 10:29:52,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
948,billoco88,2019-05-26 10:29:07,"RT @frome_maude:  My crown I am;  
Richard II, Act IV Sc I 
#ShakespeareSunday 
#GameOfThronesFinale 
#QueenoftheNorth https://t.co/vY3oELd "
949,williamcadiz,2019-05-26 10:27:14,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
950,TSLoveyou3000,2019-05-26 10:26:31,"RT @ItsAllens: Arya, Sansa, and Bran getting Daenerys killed just as they had planned from the beginning  
#GameofThronesFinale 
https://t. "
951,ATuurki,2019-05-26 10:25:39,"                    ..
 #GameOfThronesFinale
#   _   _      https://t.co/3pIHUQaoif"
952,adictedbanshee,2019-05-26 10:23:47,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
953,neubalgipog,2019-05-26 10:19:31,RT @shadevsations: Bra(nne) the Scammer...catch our discussion this week (Tuesday) of the @GameOfThrones series finale   #GameOfThones #Gam 
954,DavidHdezS,2019-05-26 10:18:33,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
955,tiredqueenz,2019-05-26 10:18:24,RT @_osna_: That theme song gon hit different tonight                                                        #GameOfThronesFinale #GOT http 
956,RidaRN,2019-05-26 10:17:48,RT @xbasicunicorn: the scene of Drogon trying to wake Dany up will forever haunt me  you could literally feel his pain that was just cruel 
957,cojosinremedio,2019-05-26 10:17:21,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
958,icon51409093,2019-05-26 10:15:24,RT @GodspowerTalks: #GameOfThronesFinale this is single handedly the most bad-ass scene in game of thrones https://t.co/gtJ6d8JRK2
959,inlithora,2019-05-26 10:15:09,RT @GetUrFAiZON: Stress cleaning my house before the #GameOfThronesFinale
960,ComperHobbit,2019-05-26 10:14:29,"RT @CitadelJames: Celebrate the last episode of #GameOfThrones with a #free Pop Vinyl of the best character: Tormund

#retweet this post an "
961,ComperHobbit,2019-05-26 10:14:27,"RT @CitadelJames: Celebrate the last episode of #GameOfThrones with a #free Pop Vinyl of the best character: Tormund

#retweet this post an "
962,ComperHobbit,2019-05-26 10:14:24,"RT @CitadelJames: So the #GameOfThronesFinale might have gone out on a limp, but you can still celebrate the best character with this #free "
963,thondosbooks,2019-05-26 10:13:57,"RT @maevegroom: bran on his way to kings landing knowing the iron throne is his like: 
#GameOfThornes 
#GameOfThronesFinale https://t.co/i3 "
964,thondosbooks,2019-05-26 10:13:41,RT @louistiggey: How the fuck you gonna have a finale 8 years in the making only to have one of the most boring characters to end up king # 
965,thondosbooks,2019-05-26 10:13:28,"RT @SPNdinosaur: brienne of tarth filling out jaime lannister's page in the knights' book
#GameOfThronesFinale #GameOfThornes https://t.co/ "
966,GDLshawn,2019-05-26 10:11:03,RT @thisisinsider: How many of these hidden details did you spot in the #GameOfThronesFinale? https://t.co/JX9xpdMizD
967,tyzion_,2019-05-26 10:10:28,"RT @__Faiber_hehe: Welcome mom dad and uncle ..
#GameOfThronesFinale https://t.co/9vi8Zb8XNE"
968,sermngkhn,2019-05-26 10:09:43,"Vikings Ragnar' n  l m sahnesi &gt;&gt; Game Of Thrones final sahnesi..
#GameOfThronesFinale #Vikings https://t.co/AfAAIHp0uF"
969,buitrimaseg,2019-05-26 10:08:59,RT @Gonzalojulia: Not good at all!! #TheFinalEpisode #GameOfThrones #GameOfThronesFinale
970,SimonKardous,2019-05-26 10:06:44,"RT @M1K4_3L: #GameOfThonesFinale #GOTS8E6 #GameOfThronesFinale #GOTfinal 
CQFD
https://t.co/yBp3iUwzMK"
971,westworldstan,2019-05-26 10:05:01,RT @snsasgreyjoy: rip two of the most interesting characters game of thrones (and television in general) has ever seen :( cersei and jaime 
972,guatiberni,2019-05-26 10:02:30,"RT @icejart: NOOOOO, NO QUER A QUE FUERA CIERTO #GameOfThrones #GameOfThronesFinale"
973,angelustherapy,2019-05-26 10:01:56,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
974,kokiala_,2019-05-26 10:01:01,RT @m_toro98: Mi final de Juego de Tronos habr a sido este... #GameOfThronesFinale #gameofthrones https://t.co/KGoDiZ2PkP
975,alex_zapata911,2019-05-26 10:00:05,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
976,mblifeph,2019-05-26 10:00:00,"Still can;t get over the #GameOfThronesFinale? Staying at this GOT-inspired room might help.   
https://t.co/fBoLIUYeSG"
977,YhazaarJr,2019-05-26 09:59:27,"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King "
978,Mo0nlitebae,2019-05-26 09:57:22,RT @SaadSulehrii: Meanwhile mad king watching all this from hell ~_~ #GameOfThronesFinale https://t.co/Qpanfd1SM5
979,Mo0nlitebae,2019-05-26 09:57:17,RT @SaadSulehrii: So you telling me Dany survived all that shit just to be stabbed by someone she loved!      #GameOfThronesFinale https:// 
980,atansticin,2019-05-26 09:56:14,"RT @tatoLP: Antes de mirar #GameOfThronesFinale y despu s del cap tulo, confirme que #BreakingBad es la mejor serie de la historia, y que # "
981,RYUJINxTAN,2019-05-26 09:56:03,"RT @faveslooks: Queen in the North.
#GameofThronesFinale https://t.co/1hTFGnho5m"
982,CasmirPharm,2019-05-26 09:55:35,"RT @DJ_Hysen: Just heard that @GameOfThrones made no sense at the finale.

#Pochettino #GameOfThrones #GameOfThronesFinale #SSFootball #1DD "
983,danix_73,2019-05-26 09:55:23,"RT @RealityEnVena:  Te ha gustado el #JuegodeTronosfinal ?
 Did you like #GameOfThronesFinale ?

RT   S  / YES
MG    NO https://t.co/9NKgtV "
984,RidaRN,2019-05-26 09:54:14,"RT @JonxDanyy: Daenerys lost:

Her parents
Her brothers
Her home
Her baby
Her most trusted advisers
Her best friend
Her dragons
Her people "
985,RayReviews1,2019-05-26 09:52:22,RT @RayReviews1: It's time for my review of the #GameOfThronesFinale! What's mad #Daenerys been up to this week? And who ends up on the #Ir 
986,mercre1i,2019-05-26 09:51:03,"RT @SecretNewsInfo: Dernier  pisode de la s rie Le Village des Schtroumpfs : le petit-fils de Gargamel les a tous bouff s ...

(par les m m "
987,E_drick,2019-05-26 09:50:51,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
988,pesaddo,2019-05-26 09:49:54,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
989,silverkey2724,2019-05-26 09:49:23,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
990,DrChickLit,2019-05-26 09:48:52,RT @GrumpyReviewer2: He reminds of those coauthors in group research project who wouldn t do anything and still gets to be the first author 
991,berccanira,2019-05-26 09:48:33,"RT @Daniel_RP3: Para mi lo peor del capitulo no son los acontecimientos, sino su duraci n, escecivas escenas de relleno sin sentido #GameOf "
992,mariagleez97,2019-05-26 09:47:06,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
993,westworldstan,2019-05-26 09:46:32,RT @_ireos_: Peter Dinklage take your fucking Emmy. You destroyed me. Tyrion founding Jamie and Cersei dead body really made me cry so hard 
994,PabloSanjose18,2019-05-26 09:45:29,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
995,NikoFlecha,2019-05-26 09:42:10,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
996,unimoror,2019-05-26 09:41:57,RT @GeMedina: Deviam ter chamado @Katiucha @jovemnerd @azaghal @JP_miguel @CancerJack pra escrever esse final ai #GameOfThrones #GameOfThro 
997,ricardosemu1,2019-05-26 09:41:48,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
998,na1bsel,2019-05-26 09:41:26,"RT @Dancing_Queen98: IO QUANDO HO SCOPERTO IL FINALE ALTERNATIVO DI #GOT  CON JON RE DEL NORD, BRIENNE E JAIME SPOSI, JAIME CHE UCCIDE CERS "
999,koyportgapdenp,2019-05-26 09:41:11,RT @Matiastute87: #GameOfThronesFinale https://t.co/XSST2Z7GJI
1000,AureelioHdez,2019-05-26 09:41:07,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1001,LillyMargraf,2019-05-26 09:38:32,"Before he was famous, Peter Dinklage used to sell guitar picks.
#GameOfThrones
#GameOfThronesFinale https://t.co/LXAtfVFyX4"
1002,JorgeOrtizActor,2019-05-26 09:37:52,"When my agents at ICM force me to attend a writer s retreat to strike box office gold again...I m about to go all Game of Thrones on them.
https://t.co/flf1eFPXdS

#tvwriters #GameOfThrones #GameOfThronesFinale"
1003,shreeuday,2019-05-26 09:37:02,@jcb10 @ligea_lady @Shahryar @the_takingpictu @Commander1709 @JonErlichman Ok. But this something happened beyond the fallen wall. #GameOfThrones #GOTSeasonFinale #GameofThronesfinale #johnsnow #wildlings https://t.co/jUVP3rVRoQ
1004,ladelconejo,2019-05-26 09:36:30,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1005,doctor_queenie,2019-05-26 09:36:07,RT @GhostGoodboi: Leaked footage from the finale #GameofThrones #ForTheThrone #GameofThronesFinale #Cersei https://t.co/3z3xFgzU59
1006,MrPalan,2019-05-26 09:36:04,RT @sombrio_ofc: Ay! No lo ve a venir #GameOfThronesFinale #Gameoftrhones https://t.co/OymxjHBW3l
1007,l3_nina,2019-05-26 09:32:13,"RT @M1K4_3L: #GameOfThonesFinale #GOTS8E6 #GameOfThronesFinale #GOTfinal 
CQFD
https://t.co/yBp3iUwzMK"
1008,hueleaquimica,2019-05-26 09:31:31,"Mejor cierre de historia de estas  ltimas semanas:

1. VENGADORES #AvengersEndgame
2. THE BIG BANG THEORY #TheBigBangTheoryfinale
3. JUEGO DE TRONOS
#GameOfThronesFinale"
1009,haiderzahid98,2019-05-26 09:30:23,"RT @sagarsamy: After watching finale..!!
#GameOfThrones 
#GameOfThronesFinale 
https://t.co/U5gFoewHPq"
1010,kanchazxx,2019-05-26 09:29:28,"RT @krupnan:         #GameOfThronesFinale          

""         ""
I'm ready.
Ready!
I'm prepared.
I'm all set.
All set.
#GameOfThrones"
1011,JulianFrundt,2019-05-26 09:29:18,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
1012,YokuHel,2019-05-26 09:28:52,"RT @ParisPxl: Alors, vous avez vu la fin de #GameofThrones ? Et vous  tes sal  ? P'tet que Ancelade a quelque chose pour vous :D

#GameOfTh "
1013,waIterwhitx,2019-05-26 09:27:55,"RT @oshawildling: everyone give it up for the man, the myth, the legend, also known as mister ramin djawadi. the show would be nothing with "
1014,sagarsamy,2019-05-26 09:27:54,"After watching finale..!!
#GameOfThrones 
#GameOfThronesFinale 
https://t.co/U5gFoewHPq"
1015,robistyping,2019-05-26 09:27:51,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
1016,elmatzoglou,2019-05-26 09:27:26,"                      
#GameOfThrones #GameOfThronesFinale https://t.co/f5iLRreAAp"
1017,WrittenMirror,2019-05-26 09:26:16,RT @WrittenMirror: Something new for the weekend. #GameOfThrones #GameOfThronesFinale #GameOfThrones8 fans you might  not like what I have 
1018,F2F294,2019-05-26 09:25:20,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1019,pyromania_blue,2019-05-26 09:24:36,"It seems nobody is happy with the last season of #GameOfThrones. There were two massive ""grande finale"" with ""the long night"" and ""the bells"" and what did you expect for the last episode? Jon on the Iron Throne happily married with Daenerys? Come-on..
#GameOfThronesFinale"
1020,mailefeweb,2019-05-26 09:23:07,"RT @stanpsx2: #GameOfThronesFinale Drogon  rompi  la rueda fundiendo el trono de hierro, John nunca quiso ser rey, Dany se enloqueci  y por "
1021,morvjn,2019-05-26 09:23:04,RT @nau_live: Vor einer Woche endete #GameOfThrones nach acht Staffeln. F r viele Stars war die Serie eine wahre Goldgrube   doch nicht all 
1022,CeeDoraReads,2019-05-26 09:20:50,"New Blogpost! (RT  )

Nerd Church - Game of Thrones: No-One's Very Happy, Which Means It's a Good Compromise
https://t.co/e2x2OGlqp8

#NerdChurch #GameOfThrones #GoT #GameOfThronesFinale https://t.co/rhLEQHYbr1"
1023,ineryfav,2019-05-26 09:19:34,RT @MorettaHernan: The Starks rules #GameOfThronesFinale
1024,cturerburfio,2019-05-26 09:18:21,RT @Ferhr78: Todo fue un sue o de Tyrion. Estaba durmiendo la borrachera en un burdel #JuegoDeTronos #GameOfThronesFinale #GameofThrones #G 
1025,Magic_Charly,2019-05-26 09:17:33,"E niente. Non ce la fanno.

#GameOfThrones 
#GameOfThronesFinale https://t.co/FJUVfBhCtO https://t.co/VJDU9sXxp3"
1026,paula_hall,2019-05-26 09:16:37,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
1027,AmadorACM,2019-05-26 09:15:34,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1028,anabelen_97,2019-05-26 09:15:00,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1029,MBAlberto,2019-05-26 09:14:56,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1030,nersmicalcu,2019-05-26 09:14:14,RT @WilfrdMarc: Una mierda el final as  de simple. #GameOfThronesFinale
1031,Mirbihe,2019-05-26 09:12:06,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1032,alroytropas,2019-05-26 09:09:28,RT @LolaVixx: #dissapointed #GameOfThronesFinale
1033,Yannis_ri,2019-05-26 09:09:23,@Khalidalwahedi                                                                                 (1000)     .                                                                                                              #GameOfThronesFinale
1034,AppleZachs,2019-05-26 09:09:12,"Finally saw the #GameOfThronesFinale and I feel betrayed. All that hard work, plot twists, character development down the drain. I am so disappointed and im not usually a critic. That was just plain terrible. Lazy writing and little creative thought. Seriously disappointed."
1035,GreatoffersforU,2019-05-26 09:07:14,"#Russo #brothers revel #Thor &amp; #Valkyrie #kissed   in #awkward #deleted #Scenes

#AvengersEndgame #Endgame #marvelcomics #news #MarvelLegends #IronMan #GameOfThronesFinale #AvengersEnCU

Read full News Here
      
https://t.co/DCLf8aY8V2"
1036,Lounisb4,2019-05-26 09:04:55,"RT @ArgorokSkyward: J'arrive tardivement mais je voulais prendre mon temps et avoir du recul sur mes propos !

Il est temps de parler de la "
1037,sandfeabiterp,2019-05-26 09:03:34,"RT @FabianiSantana5: Ainda d   tempo de recontar os votos?
C H O-C A-D A
#GameOfThronesFinale 
#TheFinalEpisode 
#GOTFinale 
#Gameoftrhones"
1038,FutureRNyoung47,2019-05-26 09:02:58,RT @Smittyx36: When you don't contribute to the group project &amp; still get an A  #GameOfThronesFinale https://t.co/mJHfEVcGQC
1039,idtistotic,2019-05-26 09:02:43,RT @raya_ilustrada: Muchos criticando a #jhonsnow pero el man la tiene muy jodida. Esa es la cara de alguien que se da cuenta que se comi  
1040,IanGomez_01,2019-05-26 09:02:38,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1041,Diego_Parra_G,2019-05-26 09:02:36,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1042,RaghadALmunif,2019-05-26 09:01:30,"2 of my favorite shots in the last episode, before and after editing! #GameOfThronesFinale
I'm really enjoying editing at the moment  

#Spoilers https://t.co/FgzGr7HTbg"
1043,lime_link,2019-05-26 09:00:24,"RT @APASomething: Our final entry in the Warg It To Me series covering the series finale, ""The Iron Throne"", and our overall thoughts on th "
1044,AinoaLpez_98,2019-05-26 09:00:10,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1045,_albahurtado,2019-05-26 09:00:04,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1046,ali_aali,2019-05-26 08:59:17,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1047,aguerreroc1998,2019-05-26 08:58:15,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1048,deanager88,2019-05-26 08:57:20,"RT @ShahDanish_: George RR Martin shitting over D&amp;D. 

#GameOfThrones 
#GameOfThronesFinale https://t.co/x0dMcFlwSX"
1049,pilargmez96,2019-05-26 08:53:24,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1050,Antonio_Salas87,2019-05-26 08:51:38,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1051,DGLONGO,2019-05-26 08:49:59,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1052,AfanosaurusRex,2019-05-26 08:48:10,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1053,CarlaCmacho,2019-05-26 08:47:39,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1054,Me_No_Value,2019-05-26 08:46:37,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
1055,nniicco,2019-05-26 08:46:35,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1056,smigelswag11,2019-05-26 08:46:15,RT @dfour88: Can t sleep. Still so fucking pissed. Jon Snow. Bastard. Rises from the dead. Has an actual claim to the throne. Rode a mother 
1057,josephlreiter,2019-05-26 08:46:13,"I just finished Game of Thrones and I loved the ending. I hated Dany. I like that Jon Snow didn't have a perfect ending, but a realistic one. Sansa is awesome. #GameOfThronesFinale"
1058,We_R_Grooot,2019-05-26 08:45:53,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1059,Andres_Swi,2019-05-26 08:43:46,"RT @LiveboldlyClark: SPOILER. (?) 
Me acaba de explotar la cabeza.
#GameofThrones #GameOfThronesFinale https://t.co/LVc4D7R8gp"
1060,Star1IthinkIdo,2019-05-26 08:41:59,"RT @MNuntikan: You may only be someone to world  ..but you may also be the world to someone...
.
#GameOfThrones #Daenerys #GameOfThronesFin "
1061,sara_ruizasur,2019-05-26 08:40:53,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1062,giypacolsing,2019-05-26 08:40:14,RT @MikeDunbar140: If this all turns out to be Bran s dream after being shoved out the tower I swear to god I m burning King s Landing to t 
1063,Bob44322940,2019-05-26 08:38:47,RT @yggtorrent_com: #GameOfThronesFinale #Yggtorrent #Freelech #Concours RT + FOLLOW   pour tenter de gagner 1 Freeleech de 3 mois ! (t l c 
1064,naikmai,2019-05-26 08:37:30,"RT @one_by_two: Drogon flies East 

The Chinese are waiting for him with forks and knives! Yum

,#GameOfThronesFinale 
#GOT"
1065,StevanM77,2019-05-26 08:37:27,"Painting of Daenerys Targaryen #gameofthronesfinale
.
 I m not going to stop the wheel. I m going to break the wheel  
.
#GameOfThrones #GameofThronesSeason8 #Daenerys #DaenarysTargaryen #digitalart #paintings #art https://t.co/4CJJe64Cx7"
1066,gistmunrasat,2019-05-26 08:37:11,RT @ahmed_hussein12: well that happened #GameOfThronesFinale
1067,Balram19379565,2019-05-26 08:35:50,RT @khusi_mourya: #MondayMotivation                                                                                                       
1068,jonkiingsnow,2019-05-26 08:35:34,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1069,Tere07jj,2019-05-26 08:35:21,RT @Fresquitodbahia: Comparte este Brand de la suerte para que te contraten sin experiencia #GameOfThronesFinale https://t.co/zWqBDz0eFu
1070,Oceanic___815,2019-05-26 08:35:02,RT @oz_greg: YEP - #LOST still the BEST FINALE OF ALL TIME! #GameOfThronesFinale https://t.co/LDsMG63zw8
1071,gallypeto,2019-05-26 08:34:59,RT @yggtorrent_com: #GameOfThronesFinale #Yggtorrent #Freelech #Concours RT + FOLLOW   pour tenter de gagner 1 Freeleech de 3 mois ! (t l c 
1072,JoshiYguia,2019-05-26 08:32:55,6 d as despu s de la tragedia de #GameOfThronesFinale https://t.co/epgR4EuonC
1073,aryaaufa,2019-05-26 08:32:46,RT @aufanadorevi1: Our watch has ended #GameOfThronesFinale
1074,aireyamy,2019-05-26 08:32:26,Avoided spoilers for almost a week only for Bran to be crowned king. Disappointing   #GameOfThrones #GameOfThronesFinale #GOT
1075,fuporrili,2019-05-26 08:32:26,RT @MattLeVine21: Team Stark! #GameOfThronesFinale
1076,dfasoro,2019-05-26 08:31:52,RT @Trisha53155664: Drogon destroying the iron throne because he knew King Bran got his own seat. #GameOfThronesFinale #GameOfThrones https 
1077,Jack_Gamwell,2019-05-26 08:30:16,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
1078,FerideY2,2019-05-26 08:27:50,"RT @ICRC: Do the Geneva Conventions apply in Westeros? 

For the #GameOfThronesFinale the @RedCrossAU analysed every violation of internati "
1079,_FJNH,2019-05-26 08:26:27,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1080,mjjsinvestments,2019-05-26 08:25:56,"RT @metallurg983: Only if it had ended like This      

#GameOfThronesFinale #GameofThrones #TheFinalEpisode
#GOT #GoTS8 #BurnThemAll #MEME "
1081,SrtaGamero,2019-05-26 08:24:36,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
1082,scalero14,2019-05-26 08:24:19,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
